,BR,HW,L4,LN,NP,O2,T3
,MC,MC,MC,MC,MC,MC,MC
Date,UG/M3,UG/M3,UG/M3,UG/M3,UG/M3,UG/M3,UG/M3
10/30/2009 7:00,,9.1,4.4,3.6,3.6,5.2,7
10/30/2009 8:00,,3.3,7.5,3.7,4.5,7.6,6.8
10/30/2009 9:00,,4.7,7.6,3.3,3.5,7.2,8.3
10/30/2009 10:00,,8,7.7,3.7,3.1,9.4,11.2
10/30/2009 11:00,,6.9,6.8,5.9,3,9.7,11.3
10/30/2009 12:00,,9.3,7.5,3.8,6.7,10.2,9.4
10/30/2009 13:00,,1,8.7,2.7,4.8,7.7,7.3
10/30/2009 14:00,,10.1,8.1,1.5,7.5,8.4,6.8
10/30/2009 15:00,,6.6,8.6,4,6.8,10.5,6.6
10/30/2009 16:00,,10.6,10.4,2.7,5.7,9.1,7.1
10/30/2009 17:00,,11.6,11.8,4.2,7.2,10.2,8.5
10/30/2009 18:00,,9.8,11.4,6,6.7,11.6,9.1
10/30/2009 19:00,,16.7,10.7,7.5,8.3,12,9.2
10/30/2009 20:00,,11.3,13.2,6.7,8,10.4,10.9
10/30/2009 21:00,,11.8,14,11.7,9,11,9.6
10/30/2009 22:00,,18.5,12.2,12.4,12.6,13.4,8.2
10/30/2009 23:00,,13.1,12.7,10.7,11,14.6,7.3
10/31/2009 0:00,,14.6,14.8,9.9,11.9,14.8,7.5
10/31/2009 1:00,,14.4,16,6.4,9.2,16.8,7.8
10/31/2009 2:00,,18.1,15.1,6,6.5,19.3,6.8
10/31/2009 3:00,,14.7,14.9,6.8,5.2,17.3,8.1
10/31/2009 4:00,,22.9,13.7,5.4,5.9,16.7,7.3
10/31/2009 5:00,,15.2,10.8,4.7,6,15.2,7
10/31/2009 6:00,,8.2,9.1,6.1,6.7,13.9,9.2
10/31/2009 7:00,,17.5,8.8,9.2,9.1,11.5,8.8
10/31/2009 8:00,,11.1,8.9,9.4,11.4,11.2,10.2
10/31/2009 9:00,,15.8,8.9,6.5,11.1,11.8,7.9
10/31/2009 10:00,,10.3,13.2,8.4,8.7,10.3,8
10/31/2009 11:00,,12.3,10.2,11.2,11.4,9.4,9.8
10/31/2009 12:00,,8,10.1,9.6,8.5,8.7,7.6
10/31/2009 13:00,,6.3,9.2,8.9,7.1,8.8,6.1
10/31/2009 14:00,,-3.7,8.1,7.9,7.1,5.6,6.4
10/31/2009 15:00,,9.7,8.2,5.9,7.4,4.8,7.9
10/31/2009 16:00,,7.8,6.9,4.9,1.9,4.4,7.7
10/31/2009 17:00,,,7.6,3.4,2.1,4.9,8.8
10/31/2009 18:00,,6.1,7.6,9.4,4.9,7.6,9.8
10/31/2009 19:00,,15.3,5.7,12.1,9.2,16.1,7.8
10/31/2009 20:00,,15.6,8.5,15.6,12.3,15.8,11.1
10/31/2009 21:00,,24.7,9.3,14.6,14.3,17.2,10.1
10/31/2009 22:00,,18.8,9.4,11.2,11,16.8,11.1
10/31/2009 23:00,,22.1,12.5,10.2,10.7,13.6,9.4
11/1/2009 0:00,,28.1,10.2,9.7,10.1,11.3,6.8
11/1/2009 1:00,,11.7,8.9,8.6,6.5,11.8,7.4
11/1/2009 2:00,,8.7,7.3,7.6,5.3,8.9,6.3
11/1/2009 3:00,,17.3,6.9,6.2,6.9,9.7,8.1
11/1/2009 4:00,,8.1,8.1,7,7.2,6.7,7.2
11/1/2009 5:00,,-2.2,9.4,7.1,6.7,4.9,5.1
11/1/2009 6:00,,2.6,7.5,6.2,8,4.9,6.2
11/1/2009 7:00,,5.4,7.9,4.6,5.6,5.2,6.8
11/1/2009 8:00,,10.5,7.7,4.2,6,5.7,7.9
11/1/2009 9:00,,4.5,5.5,3.1,7.2,7.9,7.1
11/1/2009 10:00,,11.4,6.1,2.3,6.2,6.8,6.8
11/1/2009 11:00,,21.1,7.8,5,6.4,6.4,6.5
11/1/2009 12:00,,9,7.4,2.9,2.5,4.6,7.5
11/1/2009 13:00,,10.6,8,3.8,3.5,4.2,8.8
11/1/2009 14:00,,9.3,5.2,5.8,1.4,5.1,6.2
11/1/2009 15:00,,14.3,7,5.8,3.5,7.3,7.7
11/1/2009 16:00,,6.5,5.3,3.2,3,5.9,6.2
11/1/2009 17:00,,6.3,5.2,2.1,1,6.4,9.2
11/1/2009 18:00,,13.1,7,5.8,4.2,8.1,10.7
11/1/2009 19:00,,25.6,10.6,8.8,5.9,14.2,11.1
11/1/2009 20:00,,22.8,6.8,7.7,5.2,15.7,9.9
11/1/2009 21:00,,8.9,10.7,6.1,6.2,14.5,7.9
11/1/2009 22:00,,14.3,10.8,4.3,6.9,14.1,6.1
11/1/2009 23:00,,10,9.1,5.3,5.2,13.4,6.6
11/2/2009 0:00,,8.5,7.5,4.9,5.2,10.5,6.1
11/2/2009 1:00,,14.7,7.2,5.3,6.9,11.4,7.6
11/2/2009 2:00,,4.1,5.7,4,11,8.4,8
11/2/2009 3:00,,2.3,6.6,4.8,6.7,6,9.7
11/2/2009 4:00,,-1.4,5.9,4.8,6.5,5.8,8.1
11/2/2009 5:00,,5.5,6.9,3.3,3.6,7.2,8.9
11/2/2009 6:00,,9.2,7.4,4.1,3.7,8.7,11.5
11/2/2009 7:00,,4.6,8.9,5,7.4,11.5,16.3
11/2/2009 8:00,,10.9,12.3,7.6,6.2,10.3,11.7
11/2/2009 9:00,,11.6,9.2,7.5,11.1,13.2,12.3
11/2/2009 10:00,,16.3,9.3,9.5,10.3,10.3,8.7
11/2/2009 11:00,,16.6,8.5,11.6,6.2,7.1,7.6
11/2/2009 12:00,,19.7,7.8,17.4,7,8.8,8
11/2/2009 13:00,,18.6,8.8,8.9,8.3,8.5,9.3
11/2/2009 14:00,,14.7,8.4,7.8,9.9,8.4,11.4
11/2/2009 15:00,,16,6.5,9.9,20.6,8.8,12.6
11/2/2009 16:00,,9.4,7.6,13.7,27.8,11.8,11.6
11/2/2009 17:00,,21.9,9.2,13.8,15,14.7,12.7
11/2/2009 18:00,,27.8,12.7,13.4,14,14.2,16
11/2/2009 19:00,,16.4,15.9,13.5,16.3,17.6,7.5
11/2/2009 20:00,,12.2,10.5,12.9,16.9,16.8,9.3
11/2/2009 21:00,,15.7,11.1,9,11.9,13.3,8.9
11/2/2009 22:00,,12,12.5,9.9,8.7,13.6,9.8
11/2/2009 23:00,,10.7,10.7,14,6.8,13,7.9
11/3/2009 0:00,,8.5,8.4,11.5,8.2,12.5,8.3
11/3/2009 1:00,,8,9.7,6.4,10.4,10.6,9.1
11/3/2009 2:00,,15.6,9.3,6.3,8.7,11.4,9.5
11/3/2009 3:00,,12.2,10.9,7.5,4.9,9.4,8.5
11/3/2009 4:00,,11.4,7.9,8.2,5.9,9.4,8.4
11/3/2009 5:00,,5.8,7.3,7,8.6,9.5,10.9
11/3/2009 6:00,,2.2,8.3,5.8,8.1,9.6,12.2
11/3/2009 7:00,,4.5,10.5,8.4,7.3,9.9,13.3
11/3/2009 8:00,,10.6,12.8,9.3,6.6,13.4,15.1
11/3/2009 9:00,,16.4,13,9.2,11.1,16.8,11.5
11/3/2009 10:00,,14.1,10.9,13.9,8.6,,9.7
11/3/2009 11:00,,13.9,9.6,13,9.4,8.3,8.8
11/3/2009 12:00,,18.4,11.8,12.2,9.9,14.8,9.7
11/3/2009 13:00,,27.7,11,10.2,11.3,14.2,13.1
11/3/2009 14:00,,18.7,6.5,11.1,12.5,9.6,12.2
11/3/2009 15:00,,21.4,4.7,14.7,12.4,10.4,14.5
11/3/2009 16:00,,19.1,6.4,8.8,9,13.6,13.5
11/3/2009 17:00,,24.3,7.8,6.5,8.6,19.4,13.6
11/3/2009 18:00,,21.9,10.2,10.3,7.9,21.8,17.8
11/3/2009 19:00,,18.6,12,9.6,14,23.6,17.9
11/3/2009 20:00,,19.3,10,8.7,14.3,22.5,15.8
11/3/2009 21:00,,17.9,7.1,10.7,14,16.5,10.8
11/3/2009 22:00,,17.8,8.2,11,9.8,13.3,8.3
11/3/2009 23:00,,14.5,6.4,7.1,9.7,12.1,6.9
11/4/2009 0:00,,12.2,7.7,6.6,7.4,10.6,7.9
11/4/2009 1:00,,15.1,7.2,7.1,7.9,8.9,7.8
11/4/2009 2:00,,8,6.9,6.8,9.8,8.1,6.9
11/4/2009 3:00,,9.6,6.1,6.4,6.8,8.3,7.5
11/4/2009 4:00,,9.4,8.1,5.3,5.2,7.1,9.2
11/4/2009 5:00,,18.3,6,6,7.3,7.2,9.5
11/4/2009 6:00,,6.7,6.4,5.7,8.3,5.9,11.5
11/4/2009 7:00,,9.8,13.8,6.8,5.8,10.2,11
11/4/2009 8:00,,10.8,13.5,10,9.9,14.5,11.1
11/4/2009 9:00,,8.8,15.2,12,9.9,9.7,10
11/4/2009 10:00,,-0.7,14.1,11.9,10.1,7.6,12.2
11/4/2009 11:00,,15.6,13.8,13.2,8.9,6,14.7
11/4/2009 12:00,,20.6,12.5,13.8,6.4,6.9,12.2
11/4/2009 13:00,,17,,4,8.8,8.4,14.1
11/4/2009 14:00,,17.6,,18.6,7.9,11.5,16.5
11/4/2009 15:00,,21.6,5.6,20.2,9.3,13.8,15.5
11/4/2009 16:00,,28.2,12.4,15.9,11.9,15,14.4
11/4/2009 17:00,,26.2,19.7,20.6,13.1,15.8,19
11/4/2009 18:00,,39,21.3,22.7,19.5,19.6,19.7
11/4/2009 19:00,,28.4,18.5,17.6,15.2,20.8,23.7
11/4/2009 20:00,,25.1,18.4,12.8,11.8,20.6,20.2
11/4/2009 21:00,,28.7,23.3,7.4,13.2,21,13.8
11/4/2009 22:00,,23.2,20.3,9,12.7,18.8,6.5
11/4/2009 23:00,,10.9,21.9,8,10.8,17.5,6.4
11/5/2009 0:00,,8.5,19.6,5.2,11.3,15.9,7.6
11/5/2009 1:00,,12.4,15.5,5.1,9.6,14.9,5.8
11/5/2009 2:00,,6.7,18.4,6.8,7.7,13.1,5.3
11/5/2009 3:00,,2.7,19.7,5.5,8.1,8.9,6.9
11/5/2009 4:00,,4.2,19.5,4.4,5.6,10.2,7.5
11/5/2009 5:00,,13.2,18.5,5.2,7.4,9.7,7.3
11/5/2009 6:00,,5.8,19.6,5.4,8.4,10.5,6.7
11/5/2009 7:00,,6.4,18.8,5.1,8.2,11.9,8.4
11/5/2009 8:00,,10,23,6.7,8,13.5,10
11/5/2009 9:00,,12.1,23.9,11.4,9.3,14,8.3
11/5/2009 10:00,,9.4,25.9,11.2,9.9,12,9.3
11/5/2009 11:00,,7.3,24.3,9.3,8.1,8.6,7.7
11/5/2009 12:00,,2.4,23.7,9.9,5.9,9.3,7
11/5/2009 13:00,,-0.7,22.3,5.2,6.1,9,6.9
11/5/2009 14:00,,1,21,4.5,7.8,8.9,5
11/5/2009 15:00,,11.1,16.5,3.9,5.9,7.3,4.6
11/5/2009 16:00,,4,9.1,5.1,6.3,8.6,6
11/5/2009 17:00,,9.5,12,11,9.9,14.3,7.3
11/5/2009 18:00,,19.8,17.5,7.6,9.3,19.4,8.3
11/5/2009 19:00,,17.5,19.5,10.8,12.6,21.3,8.3
11/5/2009 20:00,,23,16.3,10.5,13.1,11.9,5.2
11/5/2009 21:00,,13.4,12.5,8.6,16.4,10,5
11/5/2009 22:00,,5.9,11.6,8.8,14.4,10.7,4.7
11/5/2009 23:00,,8,13.3,6.8,10.6,8.8,3.8
11/6/2009 0:00,,12.9,12,1.4,6.5,7.6,5.3
11/6/2009 1:00,,8.4,10.2,2.8,7.2,6,5
11/6/2009 2:00,,6,9,3.5,5.9,6.5,4.8
11/6/2009 3:00,,-0.1,9.1,5.8,3.7,5.9,6.9
11/6/2009 4:00,,-10,7,4.1,4.8,6.6,5.9
11/6/2009 5:00,,8.1,7.5,4.1,5.6,6.1,6.2
11/6/2009 6:00,,-1.9,7.6,4.3,5.2,7.1,6
11/6/2009 7:00,,0.8,9.5,3.5,4.5,6.8,6.4
11/6/2009 8:00,,-3.8,7,4.3,7.3,6.6,6.9
11/6/2009 9:00,,-2.4,7,5,6.5,5.8,6.1
11/6/2009 10:00,,0.9,7.3,5.5,5.5,7.8,5.3
11/6/2009 11:00,,6.6,9.3,5.7,2.8,7.1,4.5
11/6/2009 12:00,,2.8,6.3,-0.4,8.2,6.4,6.7
11/6/2009 13:00,,1.9,5.3,4.2,6.1,5.7,4.9
11/6/2009 14:00,,6.7,7.3,5.1,7.9,6.7,3.1
11/6/2009 15:00,,-0.3,7.3,2.5,4.8,6.1,4.7
11/6/2009 16:00,,-0.9,8.5,2.1,2.7,6.2,4.5
11/6/2009 17:00,,12.2,10,5.2,4.9,6.4,5
11/6/2009 18:00,,,9.4,4.6,6.6,8.5,8.1
11/6/2009 19:00,,6.5,10.1,9.7,11.2,8.7,7.5
11/6/2009 20:00,,8,12.9,11.6,10.3,12.7,6.4
11/6/2009 21:00,,19.7,13.4,5.9,8.4,15,5.9
11/6/2009 22:00,,14.2,13.2,4.9,9.7,14.5,6.1
11/6/2009 23:00,,10.9,15.1,4.1,10.2,13.7,5.8
11/7/2009 0:00,,14.3,13,5.6,8.3,13.8,5.3
11/7/2009 1:00,,9.2,10.7,4.4,8.2,12.6,6.3
11/7/2009 2:00,,5.1,11.2,4.5,9.2,12,5.7
11/7/2009 3:00,,0.2,10.3,4.9,10.7,10.5,5.9
11/7/2009 4:00,,6.9,8.9,3.5,7.1,8.8,6
11/7/2009 5:00,,0.3,9,3.6,6.6,10.2,-1.7
11/7/2009 6:00,,5.9,9.6,4.8,6.2,8.9,1.8
11/7/2009 7:00,,1.2,9.9,6,5.1,9.5,6.6
11/7/2009 8:00,,0.6,11.8,8.3,5.4,10.4,6.9
11/7/2009 9:00,,4.6,11.7,8.6,7.9,10.6,5.3
11/7/2009 10:00,,11.2,10.4,8.7,9.7,8.6,5.6
11/7/2009 11:00,,6.7,10.5,12,14.5,8.3,5.5
11/7/2009 12:00,,5.9,10.6,11.2,5.7,10.2,10.1
11/7/2009 13:00,,2.1,10.8,3.9,5.4,9.6,8.5
11/7/2009 14:00,,-2.7,10.9,3.5,8,9,5.9
11/7/2009 15:00,,4.9,9.7,6.3,5,6.7,2.6
11/7/2009 16:00,,4.1,8.9,6,7.3,6.4,7.6
11/7/2009 17:00,,,10.2,4.3,8.4,6.6,5.5
11/7/2009 18:00,,-4,11.1,6.4,6.7,10.5,9.7
11/7/2009 19:00,,11.3,12.7,10.4,9.4,14,8.2
11/7/2009 20:00,,8.1,9.8,10.8,10.6,21.3,8.2
11/7/2009 21:00,,3.1,11.6,6.3,12.3,18.1,8.2
11/7/2009 22:00,,8.8,12.5,4.2,11,18.2,8.7
11/7/2009 23:00,,13.9,12.5,4.5,11.8,15.6,8.2
11/8/2009 0:00,,11.5,11.1,4,10.2,10.4,7.2
11/8/2009 1:00,,11.6,14.4,4.7,7.8,9.9,6.9
11/8/2009 2:00,,15.2,11.6,5.9,6.8,10.7,8.3
11/8/2009 3:00,,11.6,11.3,4.6,9.9,12.4,7.3
11/8/2009 4:00,,0.9,10.6,4.2,10.4,15.9,6
11/8/2009 5:00,,11.3,10.2,5.8,7.5,16.8,7.8
11/8/2009 6:00,,11.5,9.9,5.1,7.6,12.7,8.4
11/8/2009 7:00,,11.1,11.1,5.5,9,12.1,6.6
11/8/2009 8:00,,11.6,11.4,6.3,7.9,12.2,5.9
11/8/2009 9:00,,4.9,9.9,5,8.6,11.3,6.3
11/8/2009 10:00,,6.3,10.4,8.8,10.5,11.9,7.2
11/8/2009 11:00,,8.1,10.5,8,9.5,8.7,8.2
11/8/2009 12:00,,2.6,6.9,6,9.2,7.8,5.8
11/8/2009 13:00,,2.3,9,3,7,6.6,5.2
11/8/2009 14:00,,3.3,9.9,2.1,8.5,6.2,6.5
11/8/2009 15:00,,11,8.6,5.6,4.3,7.3,6.9
11/8/2009 16:00,,4.4,8,6.8,4.5,5.2,6.6
11/8/2009 17:00,,11.8,7.3,4.4,7.5,5,7.6
11/8/2009 18:00,,15.4,7.5,6.7,10.2,9.8,10.4
11/8/2009 19:00,,15.9,8.2,8.3,9.8,16.2,13.3
11/8/2009 20:00,,12.5,8.4,9.1,9.5,14.7,10.6
11/8/2009 21:00,,9.8,9.4,7.7,10.8,17.5,8.3
11/8/2009 22:00,,16.6,11.9,7.5,9.8,18.4,9
11/8/2009 23:00,,12.2,8.7,4.7,10.7,13.1,8.2
11/9/2009 0:00,,3.7,11.6,3.2,5.3,12.4,6.8
11/9/2009 1:00,,8,11.7,2.8,7.5,9.8,5.4
11/9/2009 2:00,,9.8,11.1,1.9,8,9.3,6.8
11/9/2009 3:00,,7.2,11.5,2.5,6.5,8.6,6.6
11/9/2009 4:00,,3.1,9.3,2.1,7.5,7.7,4.6
11/9/2009 5:00,,6.4,9.2,3.9,6.6,8.1,5.2
11/9/2009 6:00,,9.3,10.8,5,7.8,8.6,6.5
11/9/2009 7:00,,1.1,10.9,7,9,10.6,9.1
11/9/2009 8:00,,14.7,10.3,7.5,9.7,15.8,8.2
11/9/2009 9:00,,17.7,13.5,,10.2,14.4,6
11/9/2009 10:00,,14.2,13.5,6.2,,11.4,4.2
11/9/2009 11:00,,22.1,10.5,7.9,,10.7,7.9
11/9/2009 12:00,,18,9.7,7.1,5.2,8.9,7.8
11/9/2009 13:00,,18.1,10,9.2,7.2,10.1,7.7
11/9/2009 14:00,,15.8,10.2,9.6,10.2,9.7,9.7
11/9/2009 15:00,,14.8,9.6,16.3,8.2,9.4,
11/9/2009 16:00,,10.6,9.4,20.1,10.7,9.9,
11/9/2009 17:00,,2,10.2,22.8,9.9,10.3,5.8
11/9/2009 18:00,,17.6,13.8,26.7,15,12.9,16.6
11/9/2009 19:00,,14.5,13.2,20.1,18.4,18.8,18.7
11/9/2009 20:00,,13.8,14.4,16.6,21.6,23.4,16.4
11/9/2009 21:00,,18.7,15.3,18.2,19.2,20.9,13.8
11/9/2009 22:00,,18.7,16.6,13.3,20.2,17.4,12.6
11/9/2009 23:00,,20.2,15.3,13.6,14.6,14,12.2
11/10/2009 0:00,,14.1,17.1,11,12.5,11.9,9.3
11/10/2009 1:00,,8.2,14.6,12.1,14.1,11.1,8
11/10/2009 2:00,,8.9,13.5,9.6,12.5,10.5,10.6
11/10/2009 3:00,,7.5,14.4,8.8,9.3,10.5,9.5
11/10/2009 4:00,,1.6,16.6,7.7,9.6,11.2,8.4
11/10/2009 5:00,,2.5,15.4,8.6,7.6,12.5,8.1
11/10/2009 6:00,,0.4,12.3,8.8,6,11.2,10.7
11/10/2009 7:00,,5.4,14.8,9.2,5.8,11.8,13.3
11/10/2009 8:00,,16.6,13.7,10.9,9.8,16.7,11.5
11/10/2009 9:00,,20.6,12.8,8.9,9,15.3,12.4
11/10/2009 10:00,,29.7,12.8,11.9,9.5,13.9,10
11/10/2009 11:00,,14.7,10.5,18.5,11.3,9.3,8.7
11/10/2009 12:00,,24.3,11.2,18,13.5,11,17.8
11/10/2009 13:00,,15.1,13.4,6.8,10.1,15.4,16.2
11/10/2009 14:00,,13.7,15.3,9.1,7.7,16,18.4
11/10/2009 15:00,,20.6,15,1.8,6.5,15,17.7
11/10/2009 16:00,,22.2,15.6,1.1,6.3,13.5,18.5
11/10/2009 17:00,,21.6,16.3,4.6,8.2,14.7,23.8
11/10/2009 18:00,,11.3,21.3,24.2,11.4,19.6,28.6
11/10/2009 19:00,,21.9,23.2,20.6,16.6,31.1,21.9
11/10/2009 20:00,,23.2,24.2,21.6,17.3,26.3,20.4
11/10/2009 21:00,,19.4,22.6,18.3,16.3,23,16
11/10/2009 22:00,,19.1,17.2,13.2,17.6,21.6,15.5
11/10/2009 23:00,,15.9,16.6,10.6,13.9,15.5,12.7
11/11/2009 0:00,,19.3,18.4,9.2,12.1,15.8,10.3
11/11/2009 1:00,,12.9,16.5,11.4,10.9,15,11.8
11/11/2009 2:00,,21.9,17.2,10.5,10.4,14.5,13.9
11/11/2009 3:00,,25.7,19.5,6.7,9,15.1,12.8
11/11/2009 4:00,,27.4,15.9,7,8,13.9,11.7
11/11/2009 5:00,,23.1,17.8,5.2,5.5,12.9,11.3
11/11/2009 6:00,,22.2,16.2,6.3,5.1,13.1,9.8
11/11/2009 7:00,,17,17.4,8.9,5.2,14.1,9.8
11/11/2009 8:00,,24,10,9.5,10.7,19.6,9.5
11/11/2009 9:00,,17.7,22.2,4.7,14.7,15.6,10.3
11/11/2009 10:00,,14.3,18.7,11,15.4,17.8,16.2
11/11/2009 11:00,,20.3,13.9,14.5,6.7,17.4,15.4
11/11/2009 12:00,,20.3,14.5,7.2,22,17,15.3
11/11/2009 13:00,,21.4,19.1,5.5,5,13.7,20.5
11/11/2009 14:00,,22.7,18.6,5.4,0.8,10.9,20
11/11/2009 15:00,,17.5,21.1,2.6,3.3,10,15.4
11/11/2009 16:00,,16.6,23.3,4.7,9,9.7,8
11/11/2009 17:00,,24.6,21.4,6.8,9.8,13,6.7
11/11/2009 18:00,,32.3,19.1,2.5,8.5,11.3,12.8
11/11/2009 19:00,,20.7,14.9,5.8,14.4,14,15.1
11/11/2009 20:00,,9.3,14.9,8.9,13.2,16.5,15.8
11/11/2009 21:00,,7.5,12.4,6.8,8.6,17.4,8.2
11/11/2009 22:00,,13.9,14,4.9,5.1,9.6,8.2
11/11/2009 23:00,,1.9,12.9,5.7,4.1,9.4,9.8
11/12/2009 0:00,,-6.3,12.2,6.4,5,8,7.7
11/12/2009 1:00,,11.5,12.7,9.3,4.8,6.9,8.6
11/12/2009 2:00,,8.2,11.6,5.6,3.9,7.2,8
11/12/2009 3:00,,1.2,10.3,5.2,3.9,6.2,9.9
11/12/2009 4:00,,3.8,10,5,6.2,6.7,9.3
11/12/2009 5:00,,7.2,9.4,4.8,4.6,9.8,9.1
11/12/2009 6:00,,1.1,10.2,7,5.3,9.1,9.9
11/12/2009 7:00,,10.2,10,6.8,7.5,11.4,11.9
11/12/2009 8:00,,6.3,10,5.9,6.2,10.5,9.2
11/12/2009 9:00,,5.7,9.7,7.3,5.1,8.7,8.2
11/12/2009 10:00,,1.2,12.1,7.7,5.8,6.5,9.7
11/12/2009 11:00,,5.5,12.4,7.7,6.8,7.9,6.6
11/12/2009 12:00,,2.6,10.3,6.1,6.8,8,7.5
11/12/2009 13:00,,1.4,10,4.3,4.8,11.3,8.1
11/12/2009 14:00,,2.1,9.6,2.2,8.3,21.8,9
11/12/2009 15:00,,8.1,9.1,5.9,6.3,12.3,9
11/12/2009 16:00,,-0.9,9.3,4.4,5.7,7.6,9.3
11/12/2009 17:00,,8.1,8.9,7,10.5,6.6,8
11/12/2009 18:00,,6.7,6.9,7.5,8.3,5.2,9.5
11/12/2009 19:00,,2.7,9.3,9.3,11.4,6,7.9
11/12/2009 20:00,,2.9,11.6,8.7,11.3,6,7.9
11/12/2009 21:00,,4.1,13.1,6,8.6,5.7,8.9
11/12/2009 22:00,,3.5,14.3,4.5,5.3,6,8.1
11/12/2009 23:00,,6.3,12.4,2.5,3.6,6.7,8.3
11/13/2009 0:00,,11.8,10.2,4.6,3.2,4.8,16.1
11/13/2009 1:00,,4,10.4,5.3,5.2,4.9,9.6
11/13/2009 2:00,,4.9,11.8,5.5,5.8,5.5,7.8
11/13/2009 3:00,,3.3,10.3,6.1,6.3,6.2,8
11/13/2009 4:00,,6.2,10.5,5.7,5.3,7.7,9.2
11/13/2009 5:00,,12.8,10.4,6.6,8.1,8.4,9.3
11/13/2009 6:00,,2.5,9.9,5.2,9.3,9,8.1
11/13/2009 7:00,,3.4,11.9,8.2,7.9,9.4,10.6
11/13/2009 8:00,,2.4,11.2,10.6,7.9,11.7,15.7
11/13/2009 9:00,,6.2,12.6,8.1,8.1,11.1,19.4
11/13/2009 10:00,,7.9,12.2,12.7,9,10.1,17.3
11/13/2009 11:00,,5.6,13.7,4.1,4.9,10.5,8.1
11/13/2009 12:00,,1.4,12.5,6.7,0.7,7.8,7.7
11/13/2009 13:00,,2.2,14.4,4,2.3,3.8,7.3
11/13/2009 14:00,,3.6,15.1,4,1.9,3.3,7.6
11/13/2009 15:00,,2,13,2.3,3.8,4.7,6.4
11/13/2009 16:00,,1.4,8.7,5.9,2.4,4.2,6.8
11/13/2009 17:00,,6.2,10,2.2,3.3,3.8,6.7
11/13/2009 18:00,,11.8,13.4,5.4,5.4,7.4,10.2
11/13/2009 19:00,,7.5,14.3,6.3,5.4,11.2,10.5
11/13/2009 20:00,,5.5,10.2,8.8,7.5,10.7,9.4
11/13/2009 21:00,,2.7,14.5,13.5,7.4,14,13.1
11/13/2009 22:00,,6.2,11.6,12.6,8.7,15,14.1
11/13/2009 23:00,,10.7,12,8.2,10.4,15.7,11.5
11/14/2009 0:00,,3.4,10.5,7.2,7.4,15.4,9.7
11/14/2009 1:00,,-0.1,9.6,6.5,7.3,12.4,10.2
11/14/2009 2:00,,9,10.9,9,5,9.5,9.7
11/14/2009 3:00,,10.1,10.2,10.3,5.9,10.2,9.4
11/14/2009 4:00,,9.5,10.3,4.2,6.7,8.3,9.4
11/14/2009 5:00,,6.7,10.2,5.2,8.7,7.3,8.2
11/14/2009 6:00,,7,10.7,6.5,7.5,8,9.3
11/14/2009 7:00,,12.4,10.1,6.9,8.2,8,11.2
11/14/2009 8:00,,10.1,11.5,7.3,8.8,8.9,11.2
11/14/2009 9:00,,5.5,12.2,5.5,8.9,8.9,12.8
11/14/2009 10:00,,14.9,12,5.3,9.6,7.6,12.3
11/14/2009 11:00,,12.2,11.6,7.3,6.9,6.3,10
11/14/2009 12:00,,5.1,11.6,6.4,11,4.3,7.4
11/14/2009 13:00,,2.2,10.3,2.8,7.9,4.7,6.8
11/14/2009 14:00,,6.1,8.2,1.2,3.4,4.8,6.7
11/14/2009 15:00,,9.2,7.8,1.1,4.2,5.1,7.7
11/14/2009 16:00,,8,7.1,1.5,2.3,4.6,7.8
11/14/2009 17:00,,6.1,8.3,2.7,3.1,4.6,6.9
11/14/2009 18:00,,5.1,8.8,2.2,4.4,5,8.6
11/14/2009 19:00,,7.2,10,4.1,2.9,5.2,8.7
11/14/2009 20:00,,11.4,9.7,3.6,4.8,7,8.4
11/14/2009 21:00,,14.4,9.9,4.3,3.7,11.8,8.1
11/14/2009 22:00,,9.3,12.4,6.5,6.2,12.9,7.2
11/14/2009 23:00,,16.1,11.9,7.6,7.7,11.2,8.9
11/15/2009 0:00,,15.1,12.5,7.1,9.8,11.3,8.1
11/15/2009 1:00,,23.3,14.5,6.9,8.8,13.6,9
11/15/2009 2:00,,15.5,9.5,9.4,6.3,12.1,10
11/15/2009 3:00,,14.2,8.6,1,4.3,10,10.4
11/15/2009 4:00,,-1.9,9.2,4,3.9,10.7,11.4
11/15/2009 5:00,,4,9.7,5.3,6.9,10.3,11.1
11/15/2009 6:00,,8.1,9.5,8.1,9.1,10.9,10.8
11/15/2009 7:00,,4.8,8.1,8.9,8.7,9.6,9.8
11/15/2009 8:00,,4.2,9.1,10.4,9.9,8.5,10.8
11/15/2009 9:00,,14.8,6.5,10.9,10.7,14,14.9
11/15/2009 10:00,,14.6,7.6,10,9.4,15.7,18.9
11/15/2009 11:00,,18.4,8.2,10.4,5.9,9,17.3
11/15/2009 12:00,,13.8,9.9,5,5.5,8.5,13.4
11/15/2009 13:00,,10.7,7.8,5.4,5.4,9.5,15.2
11/15/2009 14:00,,14.6,8.8,5.4,8.9,10.3,14.9
11/15/2009 15:00,,5.6,9.1,8.4,7.7,9.7,13.4
11/15/2009 16:00,,16.4,8.4,6.5,6,8.6,10.3
11/15/2009 17:00,,20.8,10.9,7,6.5,9.4,11.1
11/15/2009 18:00,,23.9,13.2,7.5,7.3,13.8,15
11/15/2009 19:00,,21.2,13.3,9.4,9.9,17.1,14.3
11/15/2009 20:00,,18,13.9,9.8,12,17.9,11.2
11/15/2009 21:00,,18.1,12.2,13.7,12,17.2,11.7
